,book_id,chap_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,year
105,TheVoyageOut,4,0.00016197042866920904,0.00016956250784926733,0.0001601238398063387,0.00021046149261173166,0.00021783895450598793,0.0002041345763894764,6.261106673806482e-05,0.0002491046046964613,1.2995183644118093e-05,1915
106,TheVoyageOut,5,0.00047754847317044543,0.00031126512574417876,0.00037576213222367783,0.000578129361917398,0.00037722497417665455,0.00044274198534206567,0.00026338414713347475,0.00035765380006571516,-0.0003080967335442646,1915
107,TheVoyageOut,6,0.0002565095692479692,0.00020550807537783418,0.0001986960755268239,0.00030428190778584443,0.0003364282274529743,0.00032132274779419996,0.00015087593225424786,0.0003424694074009658,-6.662248586589657e-05,1915
108,TheVoyageOut,7,0.0003071993790611738,0.00025034956242766545,0.00030657752840028223,0.0004890885110550206,0.00037606541854990467,0.00039180916359521964,0.00022275840071847198,0.0003965983742491972,-0.00017153840193277477,1915
109,TheVoyageOut,8,0.00022788514484816186,0.0003072310843088639,0.0002877394292308495,0.0003099823069315464,0.00034033532139222163,0.00024226487485489072,0.0002684985404864134,0.00035716067747106696,-0.00011445262524143918,1915
110,TheVoyageOut,9,0.00016228198752271634,0.00017272314265951095,0.00014351974200413928,0.0001588185577680857,0.0001975035015100717,0.00018983786115976887,0.00010144601132023393,0.0002328585793152722,-2.7269171633383916e-05,1915
111,TheVoyageOut,10,0.00025093735903463114,0.00018251459803046946,0.00019912767001491975,0.00028755637774047845,0.00019957251532682935,0.0002710793090999096,0.0001343935870571497,0.0002660257851493479,-0.00012607175802242695,1915
112,TheVoyageOut,11,0.00015032297280424042,0.00027979588619973333,9.636040543932056e-05,0.00023271561592878794,0.00028614336497680143,0.00021570692949334752,0.0001545588247019149,0.0003472613123803184,0.0001243794351707085,1915
113,TheVoyageOut,12,0.00011683529629610613,0.00019073505739454938,0.00012970119205144161,0.00011050193342101591,0.00025930368488733105,0.0001530857022704543,0.0001076869850773543,0.0002381806061865151,9.404901030440775e-05,1915
114,TheVoyageOut,13,0.0004876154893216818,0.00034737877310662225,0.00020780017898502728,0.000418302280025,0.0004982481023401354,0.0003483556765912556,0.0002945118898044202,0.00039528903378318583,-0.00015138123377844953,1915
115,TheVoyageOut,14,0.00018495739792266712,0.00018727414869900978,0.00016077131127518538,0.00019682489986852376,0.00024155555635464528,0.00020843672821866622,0.00013107904749716347,0.00025763810543981793,-3.6215644372122362e-06,1915
116,TheVoyageOut,15,0.00019118004415261534,0.00018300874648550055,0.00020154130861372386,0.00017584939896078919,0.000236271284738904,0.00023087362970427444,0.00012345300596582726,0.0002485721759658119,-4.3647345070802265e-05,1915
117,TheVoyageOut,16,0.00017717268535939707,0.00019142131102011523,0.0001393363816279111,0.00016478851552216843,0.00023848329949475557,0.000212446075268393,0.0001196599484542725,0.00027150846945392105,3.8933627489327474e-05,1915
118,TheVoyageOut,17,0.00014804659103763773,0.00013719305105787472,9.704436909776556e-05,0.00014028419816532127,0.00016888937809636826,0.0001427533416896055,9.19098448080304e-05,0.00025054050779478186,4.201933896104118e-05,1915
119,TheVoyageOut,18,0.0003631134438666758,0.0005211547576363126,0.00035974380682032424,0.0004125794264620105,0.0006409877351493158,0.0004539621750294105,0.00024513957038348845,0.0006512828896679063,0.00017907640856415052,1915
120,TheVoyageOut,19,0.00018197967780052857,0.00013963871037600783,0.000154869118040053,0.00018502602558711243,0.00017208586408566634,0.0001875388786228378,6.759154945312212e-05,0.00014953183170306406,-6.820238705953457e-05,1915
121,TheVoyageOut,20,0.0001959564511376159,0.00021122693980143485,0.00017962684659885908,0.00026054378520493787,0.0002435932938567788,0.0003011755095907568,0.00014754739144747346,0.0002229040253664121,-0.00015662186064531895,1915
122,TheVoyageOut,21,0.00026026670477116145,0.0002687689787836426,0.0001588131475961162,0.0002912172187725277,0.00023953414030344393,0.0002556154863258216,0.00012752727052844527,0.00022997378515369663,-2.4777724206183775e-05,1915
123,TheVoyageOut,22,0.0001693046570272045,0.00022634036137728192,0.00015057984787913956,0.00021907154162031356,0.0002912265324967,0.00020365846459532823,9.992073877967232e-05,0.00028379806173953334,2.8908651969898867e-05,1915
124,TheVoyageOut,23,0.00031558939711687196,0.00026404355425758107,0.0003745695171944788,0.0003824610521707121,0.0003776419018487977,0.00038978854171123106,0.00010180568579418863,0.0003894250163170947,-0.0001512587126799765,1915
125,TheVoyageOut,24,0.00016299984452846993,0.00023736197994448112,0.00011602367506152027,0.00023231832293524058,0.0003175983016150217,0.00019630505611622308,0.00018934275244846362,0.0003271197312923252,0.00012781022243715803,1915
126,TheVoyageOut,25,0.00017032721588995021,0.00010027681778367427,0.00013672425330701806,0.0002190335802544967,7.46950313773751e-05,0.00023139219107164808,4.592712912941187e-05,0.00012186788580749473,-0.0002167425858913657,1915
127,TheVoyageOut,26,0.00017179264022740582,0.00015876329861757592,0.0001523641001976365,0.00028079305990995985,0.00014708129117658176,0.0002711060049044124,0.00014226403023584087,0.00022871191888925767,-0.00015095601383958686,1915
128,TheVoyageOut,27,0.00044106421614134545,0.00031694548198822045,0.00022484617638142838,0.000531734766817942,0.0004120130578431648,0.00037935404437101363,0.0003277851629797784,0.0004634711452473954,-0.00010297081018023976,1915
129,TheWaves,1,0.0,0.003510930347695258,0.0017971542195156084,0.0023954363812738085,0.0018541727358233416,0.00224755765494565,0.0008432987897686751,0.0018826912416018832,0.0007019743709619834,1931
130,TheWaves,2,0.0003358362858123124,0.00018989419500441585,0.00020472263449314277,0.0003448529276691248,0.0002062050054308393,0.0002699179639492883,0.0001010479097667938,0.00021626017588732895,-0.00027995188675006207,1931
131,TheWaves,3,0.003938093004887491,0.0009471118235492363,0.0018626896841308091,0.0029981066409888913,0.004574011690909654,0.003205936920723109,0.0005562506376302818,0.0018029926371599637,-0.001630031870802346,1931
132,TheWaves,4,0.001010392328873905,0.00136728571440437,0.0007267478832639675,0.00167716583194066,0.0019357095724750525,0.0010983961689320875,0.0012662902852327751,0.0007197540986975226,0.00123043500258181,1931
133,TheWaves,5,0.0007794394929257704,0.0004793257565268489,0.0007075902582030535,0.0006325928072626148,0.0005062017145347352,0.0005218883384647204,0.0003792615483810659,0.0006541918962536261,-0.000446001112839892,1931
134,TheWaves,6,0.0007617391049400299,0.0006293908407650209,0.00042851523767797764,0.0006059720007245597,0.0007634845530027732,0.0005597305709637597,0.0005284237047727523,0.0004658514937712194,-0.00016022241522849404,1931
135,TheWaves,7,0.0004239124029201778,0.00046116492557466776,0.0003406983532389056,0.0007845785474482555,0.0005960135937496944,0.00051436237324674,0.0003238527239913511,0.0005848356720530012,-6.739367870931332e-05,1931
136,TheWaves,8,0.0009876635706531304,0.0006699480606123643,0.0005749216482453125,0.0011623587539474679,0.0006574560359709055,0.0006876888048954696,0.00044922223303539826,0.0006192677901027607,-0.0009732362791759,1931
137,TheWaves,9,0.0012807268882100457,0.0008469028991803305,0.0009825837174379948,0.0016096797997137981,0.0009972232083713627,0.0008506969158287983,0.00043387083584582375,0.0013733977057294763,-0.000726937493678956,1931
138,TheWaves,10,0.0007866932113760625,0.0006784657285546775,0.0008421968589032226,0.00063568993865621,0.0008172949064511374,0.0008406054932311076,0.000324724354948495,0.0007241184137158775,-0.00046916083422020755,1931
139,TheWaves,11,0.0006589767360125138,0.00045682118064563,0.00044277180095905755,0.0005656061859970875,0.000439996640717765,0.0004015278741318775,0.00024268604585443498,0.00051377934228955,-0.0001914763811901825,1931
140,TheWaves,12,0.0007549044551723876,0.0010505505500967062,0.0008569006716874063,0.0022870196421845624,0.0012848915358078061,0.001193315081376278,0.000988013893941775,0.0007437734750905312,-0.001224723898746375,1931
141,TheWaves,13,0.00026026141789009115,0.00016636257220369906,0.00021622649184213256,0.0002854348819800614,0.00019617659587288185,0.00023858780037437304,0.00011457032384977303,0.00018627932930258606,-0.00016468870717211255,1931
