term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
rest,0.024157714737950243,-5.1093592296250654e-05,-0.00396568936864032,-0.017159891862965734,-0.00559443459272272,-0.019177126176725418,-0.0035055328368308928,0.030575495291919146,-0.01328399822681137,-0.01775956498521698
sky,-0.00866237651186416,0.03624351317029399,-0.008319446304708706,-0.07300896864033606,0.018323017073672856,0.04614158029445435,-0.0642560637643171,0.02117036608699831,-0.022840963070531815,-0.020770228524961805
matter,0.038038614214624705,0.0075583122211132624,-0.0020479933287973332,-0.010861737005326081,0.007488731840295326,-0.0017990789594662926,-0.004803863605778961,0.017769703627556362,-0.027190827627929366,0.0019974718460680726
miss,0.06388329090832143,0.22465568038132086,0.33863555417789765,0.17816610149734285,-0.4611975306906944,-0.0048978588789971005,0.10874369920231976,-0.048402960581600325,-0.14277202964748273,0.34263035057769503
child,0.014339358386404802,0.014634694347504949,0.010132491026011187,-0.001190736451424091,0.031363175141842566,-0.008552293003681623,-0.014188164988730675,-0.009725264990063903,0.016074588349015415,0.00637493591063735
top,0.000727757783740359,0.037306275100305146,0.020629502023047544,-0.016112392037834357,0.02405100188292489,0.0021515744254628553,0.007292846667977348,-0.006035725276194616,-0.005330187744869246,-0.0088532833731771
winter,-0.020731253753512504,0.017717055194784694,0.010254489396101964,0.025025437320641764,-0.00785384739681447,0.012885089231014288,-0.022847634094301284,0.023757569587736598,0.03821053207082346,0.029841266627347512
roses,-0.033223511903027525,0.020105975589801265,0.045937136304603304,0.005348444745711997,0.048014718499076826,-0.04841740390222099,-0.015558976559857569,-0.048122650622355545,0.0811235037332555,-0.0020748052234348204
says,0.018819469246207858,0.06179264348747666,-0.0012751983986747464,0.030214166447115498,0.036391110047682904,0.023179915022654166,0.02949138764069137,-0.04602908890186872,0.008068486112569048,-0.011591569871296656
public,0.016794210915007025,0.015338798242223162,-7.239978660694303e-05,0.010150918489815643,-0.0003660727580117736,-0.03258086454003755,0.0013131710253422933,-0.01653713033849208,0.014328410877677817,-0.03088926908803714
big,0.026244496317188202,0.027635460428105246,0.022055922908903076,-0.02005701669222788,0.01944999052084751,0.007600146975585568,0.041922611702473904,0.014198233064930336,0.031049129018434943,-0.025617458940626118
dressed,0.022540204018562056,0.030434760506056983,0.023346669603757173,-0.00011447591373551457,0.007767496101210576,-0.020006235492597616,0.004851755980682551,-0.012249544406928492,-0.0008198072192024582,-0.005885598132659406
position,0.05981288503286052,-0.03849057189382343,-0.037708622305619034,0.006556588803274138,-0.02229700802890585,-0.009318932556655706,-0.0358781132191394,-0.0036550233998269635,0.008844096850614713,-0.012693223904701982
asking,0.004160183512363407,-0.02201980270541783,0.003646411205289896,0.011729308448207212,0.0027388089454569225,-0.01428037845262968,0.04600448448999693,-0.0071636790747898,0.011562899499619647,-0.0002871460971794994
pleasant,0.033274184132753314,0.0060216821480218756,-0.0004342143197870742,0.0039471024838490356,-0.005396789842456954,-0.009329261639686722,-0.006148962707155266,0.018812186399284267,0.034179450565910596,-0.022233542912618726
movement,0.030984186905136976,0.0027195340110157673,-0.015817133107502917,-0.03431686770410248,-0.020155075303897207,-0.007397670207161197,0.00320101128024033,0.0075462056170122905,-0.018032200423728134,0.027341811111343824
dull,0.036421224427269305,0.014847350875706532,0.012180653256623333,-0.012877918872716018,-0.0017106161295604076,0.008407111328772143,-0.0015209835087532707,0.003810618504666541,0.0009972363126635807,-0.024755391580701235
surely,0.026170997717785454,-0.0134551995809925,-0.008307570926922754,0.029770279519105273,0.0029810752471162577,-0.00041217498984582376,0.008201596893945706,-0.008480453137014506,0.05201603225358126,0.008077421072524456
id,0.04834089266613659,-0.014623298625883265,0.018990256529267266,0.046882647907579136,0.03273756663478794,0.06899492123596133,0.04411884352901734,0.03599059214132151,0.009606100749070126,0.016621459401914323
waters,-0.018594541535084354,0.014762252722318746,-0.034006360797404156,-0.06290104336902347,0.010572817307407632,0.02258326606091156,-0.03440504447769005,0.005418203921675049,0.028700950565211276,0.024475117413787866
sentence,0.03592516891764033,0.012799796915060198,-0.02071755568860793,0.012905025601766254,0.006157300131647779,0.023841477260791742,-0.007782157649769614,-0.030646025046311136,-0.004587928400886366,-0.013355461664233976
common,0.03103477307388736,0.010784424192602712,-0.005343540273794825,0.013633932469364545,-0.011350571033009781,-0.01523926964118437,-0.02785904966185152,0.007426484630355322,0.0029723947106591706,0.02769276625090469
tone,0.054905770807686424,-0.024797815958614872,-0.03318405110905446,-0.0008614115081272682,-0.039376885349699554,0.03145975560849907,-0.031783430098792295,-0.031018625193041435,-0.02236983586692535,-0.014840149686163361
moon,0.009611953189454845,0.028516015654718476,-0.004425300906324023,-0.01655756362674756,0.04358477265486302,0.020568625327793758,0.007863165450683215,-0.0019689997065969857,-0.028727415235084548,-0.016604308231046236
friend,0.02676013248817801,0.04195393798107884,0.03602422832146069,0.02787551746734729,-0.009442784167327183,0.0006445344750202997,0.025467389794763,0.039672897086012654,-0.0024061919151350374,0.0234722546548602
knee,0.007002204950458316,0.00515466827656461,0.012887302512056933,-0.02587652474454113,0.030575675674269342,-0.0010805817240852424,0.007273761408796522,-0.006309612422418549,-0.004682937001730308,0.018337510288959608
lamp,0.003552543833556964,0.008983130358803677,-0.008374274814528465,-0.06894888632760457,-0.009141374627262437,0.04670546822424754,-0.03454921632354116,-0.06046126260653157,-0.03999718541683351,-0.07803317511795116
queer,0.03910908911931576,0.004004191574965367,0.0036859910250355006,-0.006259928125137628,0.0008802512461944452,-0.017386561480857685,-0.0021337195476848446,-0.029554383829846792,-0.006004019150821668,-0.04027028772898673
human,0.03304120261973783,0.017259421144743686,-0.016878547711558813,-0.01090723098429381,-0.02861773825004767,-0.040423218956109966,-0.023000105763680466,0.037528510066400254,0.03642262168006268,0.0640984604458754
father,0.0229923340743989,-0.013170405949189626,-0.014193531386771359,-0.05126702791138489,0.05965882293404308,-0.03672149272054048,0.08125956016931819,0.0069439266723897745,-0.014406531309699924,0.002903978395625403
tree,-0.03784290310218867,0.07260804544538793,-0.016099335669261135,-0.053047241993442615,0.07668045916589279,0.10521956835055517,-0.0850611623111889,0.021331253339509297,0.018978753999325467,0.07504881899705923
silence,0.037218278327079087,-0.0068230678452714305,-0.035553481121619955,-0.019238750153591853,-0.015128348686279526,0.023386820532274588,-0.02916599948015925,-0.03199277511505111,-0.008384774289770858,-0.006615814262855993
spoken,0.02976307959588197,-0.015144797823391584,-0.009776242587159131,0.0004573518117893153,0.0030991015981239947,0.0031085466977756548,-0.0144108895309989,-0.021474971136287616,0.0003724788272726532,0.027605273163567663
downstairs,0.033045979997787384,0.018817060138902535,0.025939612402649838,-0.007303215641904603,-0.03732766917569948,0.004656752703395543,0.021518877706339153,-0.0032716332698921173,-0.05419385585120503,0.0010987211836199695
ways,0.02226873700411225,0.004907358338412143,-0.015513509128927419,-0.007526738448029036,0.006190107028298747,-0.011609780356253803,-0.018403130870585045,0.015338188543724391,-0.02296931029539122,0.005406876421886442
absurd,0.030538932550305795,0.008864568309815385,0.007186766952280638,-0.01230962426118166,0.0030713482747313655,-0.017546463273122807,0.039634975227183566,0.008557891049895485,-0.007231492010134646,-0.007950338364292583
extreme,0.025782131855396795,0.006509578746926411,-0.02557141192232069,-0.020261649945128215,-0.0012335050372370591,-0.038945851784557894,-0.042255065256241134,0.012995310620859402,0.006170623525448214,0.02578680577523231
soul,0.004780413837084758,0.03391117673457656,0.014773802734499717,-0.015909406547363225,0.013493042613532213,-0.027210382196171126,0.013691525390017622,0.018990997760678405,0.0029057576823452473,0.022246781419913507
burning,-0.02657853145961825,-0.008857885819021813,-0.015447874773191702,-0.025184788547348076,-0.0035058674055060174,0.002947001514776843,-0.027255315904952494,0.00670885309071161,-0.04471302605565997,-0.05502304165896165
future,0.02518956622554405,-0.004411929714096749,-0.009180911921108271,-0.0013380993540628645,-0.017611361288755057,-0.008593850008487296,-0.013954811850255997,0.0052147289735998996,-0.007459314510184412,-0.04349480501525113
faded,0.0036784234580583748,0.00474940768522011,0.005121527694619201,-0.011567456305605826,0.00864948803078021,-0.00654386768260686,-0.03351447454368827,-0.006111460005338918,0.010652905828676822,-0.013569996794642287
depths,-0.0006043287239577974,0.01776588246028926,-0.014864087281811655,-0.01724822275243678,0.013331602099348245,-0.007813603886066523,-0.002185281480257978,-0.0038873981388590924,0.004364550196326353,0.0030591500785184596
business,0.029949300574359596,0.01157545087806174,0.008175407307243117,-0.027845875048575313,0.005791489891046824,-0.014473627060338461,0.014226587887834716,0.01509256879443746,0.0034947037282431867,-0.0231992406135519
try,0.02188245721109147,0.017956352533733948,-0.028539242640067585,0.0016934803305332993,-0.006353377079532445,-0.011195218045602284,0.01333291482411625,0.007732043475267336,-0.013412154836184508,0.012027605624463391
meanwhile,0.016318751683823393,0.010911634381080322,-0.015786330516963123,-0.012397601605770366,-0.003964843749031967,0.02686682979694164,-0.018481848832546117,0.017978116854621657,-0.004574454235669754,0.005561415939901171
happiness,0.03803909134917225,-0.006976203198655788,-0.04639645445599804,-0.01871599081860562,-0.02785188685713288,-0.014383507853082627,0.010707755657635975,0.044516353486705636,-0.024670389032492045,0.004426953966543889
thousand,0.010483067926160702,0.03847948104320658,-0.029092737453751804,-0.048787970178162186,0.005841709049386433,-0.04694750712169847,-0.07309380215099713,0.05460909875608037,0.039111099775682674,0.03144862683010288
catch,0.007755030570357873,0.027363261468207424,-0.018750925621494337,0.0056579936483815586,0.004363315730580605,-0.018918982048251355,0.01742471060428533,-0.01866782680063778,-0.014835836866030605,0.009555712593802213
spirit,0.040532139746568545,0.024327371298619293,-0.005295874891066254,-0.021787181842832452,-0.027285712709977903,-0.03291342274877332,-0.053854273158500714,0.035143356647425246,0.028219512961148375,-0.0021260274304765597
covered,0.0052956895113300964,0.02422030108192038,-0.0013812991483921982,-0.02624361116984926,0.0033182544533659347,0.005352170030580208,-0.017671494261001005,0.002068777047159786,0.029026770069258585,0.02282045004538267
marriage,0.04732883581439835,-0.0386601712680798,-0.020970368757358287,0.00038146801879473046,0.05235499754274776,-0.06418328697187116,0.005092899538659611,0.07836106320654997,-0.011306197455691704,0.004895408801016896
pocket,-0.00016921391513367352,0.043978071269528594,-0.010706384342458165,-0.0023985561415387473,0.03961232985428451,-0.00939158026416595,0.028414868205436615,-0.009513677916753097,-0.0007588717599522235,-0.015926327753557186
naturally,0.02338846714873201,-0.0010928219169618954,-0.007364032401657358,-0.015351001401823345,0.0025314426216323264,-0.0323331043565982,-0.005543241287667721,-0.0031236251330116647,0.016540763803308503,0.007265319498766138
sit,0.0179674400258769,0.059887730458527015,-0.040603388462980006,-0.00769063672871072,0.013134300929578617,0.0003845160972143154,0.0550133105696867,0.005214961135311039,-0.017248151627957366,-0.0041818908147254735
feet,0.007828999082549436,0.04028614069764066,0.02118807783939003,0.011033849216712494,-0.023101774180234808,0.004305844158704237,-0.011259513092327388,-0.013620477620247548,0.0033307601890603354,0.009471604407183108
mother,0.06161272333381995,0.0041031853608679645,0.030476812138364996,-0.0009515320068348315,0.06710383888949051,-0.05066684597118184,0.016401858783665832,0.001404583417036525,-0.017878623501492653,-0.12063813496449542
lady,0.024887112889157487,0.05340128247921127,0.12944080321471857,0.11036376579129498,0.19036640093577137,-0.03284494644732629,-0.0876311339946956,0.13212633763067633,-0.12955370808524638,0.0031972287767390735
exclaimed,0.08603625494321247,-0.022453085925364182,0.01790545722773698,0.03897306362842959,0.005301087552069636,0.08094731717133061,-0.024422398550733637,-0.03588404313397488,0.012129222594972728,-0.00061050307502954
curtain,-0.0019109747953958286,0.027105873244918192,-0.023414044343556966,0.008199325683878383,-0.010656585426609064,0.02101771183038254,-0.035902752984734575,-0.011838041148787105,-0.019882965597400264,-0.0197670012991174
beat,-0.01762573160116088,-0.005076614561095395,-0.0072600402538783035,-0.048545132954514916,-0.002560923512076884,0.0364473796631851,-0.014011389641932857,0.011063598056392563,0.006384395258359485,0.013982229946499612
grew,0.011831864470923202,0.0038487521875891413,0.014080432718688207,-0.042574084643205216,-0.0010034752384343484,0.009407273290736555,0.02274470540946256,0.027764887521606208,0.02681722540304626,0.036785403148839727
conversation,0.043364193717770456,-0.001453913330156306,-0.007534968816125459,0.001873623530411483,-0.01669687641109878,0.0056293042242588544,0.0031638673032224084,-0.010343535429920355,-0.004580829951502814,0.008126986250434289
meeting,0.028596350270744118,0.02010449368303137,-0.02151156300570643,-0.010679578204654422,0.006039530445227998,0.002593876056095947,-0.0022741441852263482,-0.018959631036964728,0.008176485481934304,-0.02726808949870371
fast,0.013749299201956259,0.004794304232403593,0.0008382080279614152,-0.04151428213281827,0.011829572642272428,-0.004745797844654371,0.01658324712122186,0.0022384598253905696,-0.0021205194002701677,0.0166993262012629
upstairs,0.030065752680606215,0.020382310781556872,0.007370119027257601,-0.012760389388430554,0.004000682403980556,-0.008019223772812467,0.01418300412293326,-0.059185331807602555,-0.062366989969057346,0.00358162124357483
papers,0.03713270530831166,0.011409530055345417,0.015335938908142492,0.010532295089827972,0.01316394927057715,-0.008222083651634154,-0.026801697929184236,-0.017875854909213496,0.017519807773324837,-0.02585217060313376
happen,0.02398563201510999,-0.007628908232528669,-0.0029570735857125277,-0.004727008528655626,-0.01350808872973977,-0.0003744705065590493,0.04787240208981436,0.009078425530879708,-0.010491402387240324,0.024256875645982206
shoulders,0.0008318860124421475,0.038277526742772246,-0.009084965191207632,-0.008297535144721127,0.026065735974422306,-0.004883806938282974,0.028537883525943324,-0.005345952870465991,0.018378814378838943,-0.0035833726000380367
girls,0.012216388091424881,0.043390901417654504,0.03651515329881212,-0.011088320594641928,0.030220562824694285,-0.004292999855525791,0.013503174425063191,0.012149060951201319,-0.011026743852025421,-9.45114289939322e-05
hardly,0.02675751696678864,-0.008281804931512565,-0.008993267313428963,-0.007399622995510909,-0.0148612874280616,0.0021977604290134563,0.0073014091633341405,0.01624757292880461,-0.022330198973481003,0.004886241771844266
possessed,0.031524556555015425,-0.008162511329634341,-0.0041956690867128305,-0.003198242913612772,-0.021672940423172714,0.021286535237379757,-0.007581428029823228,0.014043971119828092,-0.011919427398439684,0.0023120707966772305
ceased,0.026713520877086606,-0.015469164160264998,-0.0012268989891939764,-0.027444113747765665,-0.010829932093059184,0.0359437581883681,0.0501653936754194,0.004096106372786221,-0.0011300923758459469,0.02643305768207516
china,-0.009555495247302122,0.018031108942951714,0.006170739385059636,-0.012937933662919215,0.009574054005381968,0.009672838981221635,-0.020046086926258064,-0.04394256741361999,-0.009070748332201692,-0.014221465271807657
fifty,0.0008823203633147544,0.02208623252135423,0.021562579244046264,-0.009198624191014068,0.031189176990909846,-0.06028081924205728,0.031216249946943456,0.03816183794826212,-0.0006669612292701695,-0.03915709831538967
horse,-0.01674186231169542,0.039867771263095826,-0.008977327393559597,0.008474703371789386,0.044091001672398086,0.002757609870460339,-0.046124187052738755,-0.029892526121053416,0.05629797401803811,-0.02826638938938926
leant,0.02671719573474575,0.011025448549377842,0.01763617602143635,-0.027418091563798406,0.020938653660618343,0.03521807320496047,-0.018496051133314092,-0.03267047000824472,-0.0052967386776226364,-0.010463794770693844
following,0.008943167093180047,0.0015911646822268756,-0.00716702284707529,0.004646338918763931,0.017817414457926554,0.01900364894936592,-0.018055312108650905,-0.00731160161317202,0.013553685351665795,0.024337406992036452
drawing,0.03417002046236521,0.016088166279583413,0.01590263502793876,-0.03406662639436744,0.0071222814734079095,-0.0380712453768476,0.0075337146142685826,-0.03504843661655402,-0.028655387615167192,-0.01913115356790951
second,0.028569941223206052,-0.00043134775089813046,-0.004740515379884259,-0.018513621312862213,0.0018637122991731984,-0.012944279174180917,-0.006347675643369291,-0.0038819833736586026,0.006351320202974183,0.02832239885948274
help,0.05707960319046144,-0.017095192090377496,-0.02077429614761847,0.006093380502333683,0.004438779161578864,-0.023795409692952706,-0.03052047788133521,0.0030395258206644283,-0.0045168773325289045,0.020046769272524977
wonder,0.040340805737199704,0.00855585047214551,-0.004067264313775658,-0.013069687410147487,-0.015597820663262586,0.03683382075413089,0.010000554764439677,0.019174875617823446,0.021927546142682962,0.011600570672831424
probably,0.03176080843992045,-0.00458070241874325,0.004476020970105683,-0.023007837992544262,0.00337062739328364,-0.014344067996563573,0.023617739855968226,0.007782699580345062,-0.006997897220419866,0.008769270462490436
worth,0.030654700652829117,-0.004826379274230201,-0.008055498743883031,-0.0007607847960057865,-0.002561053936312528,-0.01158540904258666,-0.020948631263097237,0.002333327687392781,0.019019239570280372,0.004455941870893236
marked,0.023218211117382006,-0.00722192011874007,-0.014509693261737124,-0.015021683071931026,-0.02618038265679139,0.016402153183937382,-0.04716248109463253,0.0016829406147808388,-0.008483600700558666,-0.012518939457686203
tired,0.006963154053646592,0.003738619837525357,-2.7680268992768295e-05,-0.03289005762539711,-0.018658599350703024,0.018346210093146166,0.023739723442227217,0.005257747349828747,-0.016708672119103266,0.008494295851748865
kitchen,-0.03351319795027515,-0.00219274938607586,-0.0006337108223437526,-0.002967428312985022,0.061828233117976486,-0.039101781264192774,0.05546746117791822,-0.07856951828478519,0.03238248535364359,-0.004221015090339692
fly,-0.022929096306104343,0.020209673023602368,-0.014718553349877915,0.0023289211934025607,0.007464058952359831,0.03455461285016733,-0.006114151350372339,-0.008024309483467919,-0.014054400542496567,0.012396035128198445
town,0.013888931719695345,0.02080786064773054,0.002114968323529865,-0.04771983526644687,0.03255860379097588,-0.01538850767053233,0.01800223109625732,0.03664385519590923,0.04120505687178809,0.012281924803605258
doesnt,0.059592553625729426,-0.009782824356275203,0.0005614280500926741,-0.002072544092419482,-0.02103562040261277,0.028895766110911505,0.0105236303089805,-0.013769148108570856,-0.012073368187337565,-0.013939225400418528
forehead,0.010263529018378492,0.005971983083663138,-0.01068321659763624,-0.026423493061510397,0.03280909166076631,-0.005156435704676122,0.006170824043724073,-0.003330642565392895,0.017516316208626995,0.028212009177920685
aware,0.01676285174324051,0.0007193120145927881,-0.03657892253217839,-0.012052186614721445,-0.029816042997797467,-0.02742113821781515,-0.03294106716215514,-0.015359700431971232,-0.007596647616615492,0.017556336352985227
strong,0.021985517804909153,0.006707432814874354,-0.003880525305296976,-0.01275173011020601,-0.014111103345063393,0.025706811121384444,0.0108597083929851,0.021151974992574117,0.01821204510625054,0.015032633778088512
character,0.04941240765865726,-0.0022449336269908028,-0.01727124785421464,-0.006727807538010871,-0.03625966325826429,-0.02141632119278218,-0.005121685738157559,0.04058986010868492,0.016740028981987596,-0.024428962948718727
clean,0.0012325197693067022,0.009867871569401955,0.012334865414243258,-0.02020427853079311,0.01829309621031396,-0.0019385322831296625,0.0502787641926217,-0.025167891458801987,-0.020858918312566817,-0.0026578117021482687
rise,-0.01864519935083733,0.05827518941351562,-0.05667248218004535,0.02595770327340929,0.0056064568382614265,0.017247996347524313,-0.01083390090437262,0.01768707202145178,-0.015295283088979312,0.014714705786744288
anyhow,0.028359753692154297,-0.009304816382975601,0.008040772105062845,-0.01970170207637733,0.026401040421597684,-0.012678310426388971,0.04417542718799992,0.005053220839372555,-0.01851298801801582,0.02048105635142859
isnt,0.06456016365449826,-0.016798068233692405,0.0029928725653726677,0.012019632081894244,-0.005048517051510013,0.04679854317532203,0.020052761021201213,-0.012773520022128936,0.0009664179954082949,-0.02195004651283649
boat,-0.029327349575677862,-0.020559180136088172,-0.037720786463269526,-0.1907039406517067,0.041306780059519044,0.030628745410055027,0.01780175847427158,0.0863467093254179,-0.07559870797412693,0.1995118773521329
seven,0.01201907557403525,0.022116813246766318,0.02431737952953807,-0.0007069990537153013,0.011240404608605476,-0.006853779245543829,-0.019622729125273432,0.015145367751523678,0.022089347468421627,0.007235646957809742
chance,0.03330393494674241,-0.01645378934043077,-0.018651041197578613,-0.010797691284323249,0.0028508624089098543,-0.027872310222554708,0.015201985526837873,0.0002619415646436511,0.006565703602101503,-0.009288311006323057
home,0.03955843490421613,0.03189464246675181,0.01366371558402326,0.0342922789589339,0.015330029415247689,-0.006738973707600314,-0.02511113055698624,0.0060297016332624305,6.4578818733140885e-06,0.02448107461377596
often,0.02531952852703865,0.015925886140614832,-0.00257918601277482,0.0011338218322013462,0.029411802569790924,-0.028616776181348093,0.017390595146905125,0.020701002209179826,0.021791287164759098,0.005344531894042252
different,0.05410244835531021,0.01741682570984638,-0.006571229690624884,-0.0006970298129413706,-0.03338940266674398,-0.006923601976491772,-0.00668180474690539,-0.010769784669147835,0.016491378350696386,0.014774500040686273
am,-0.05229353431463677,0.31095055968984725,-0.3403433789930829,0.17247562584270842,0.05485115655889475,0.06799930782927423,0.13002247397494163,-0.05131533909742267,-0.09413434618617941,0.021237045043315528
spoke,0.06086433671993489,-0.010507977102853148,-0.0148737255301191,-0.018266609579501016,-0.0014191166058729987,0.023423259025465368,-0.03722507988523671,-0.022939506484732308,-0.012634126396547707,-0.009534983410306619
body,-0.011444404410532107,0.04966076267317725,-0.03000251955462561,0.001654519504606934,-0.0017944922953682001,0.029298631514155456,0.03763196133544541,-0.015585978323953822,0.001139235648016297,0.0034719244569176907
lips,0.019425008376519975,0.02618792230272347,-0.021196191838050025,0.00042040919184561893,0.02134141297516884,-0.0064350466052167914,0.007512194051122425,0.004338987713324832,0.012692410899155225,-0.011590507726777548
better,0.048709313250185404,0.014600380674343293,-0.001583199794418533,-0.019760043233566654,0.002821535433473986,-0.03232953984021472,0.020589139125732885,0.01988843222560281,-0.0018297274726018376,-0.0059274904741538036
others,0.026508202363225736,0.04938811365740146,-0.010417346879199466,-0.016046276345777707,0.01214019891113344,0.03494272052561131,0.0068438296203095095,0.035476065073697674,0.02162915340509269,0.028050776345358266
also,-0.0018148035272261582,0.029435156373925676,-0.05524023676965803,0.016485254968100816,0.0006013537420159702,-0.007757482814313599,0.012198503413326492,-0.007854200885745883,0.01776748679935207,0.047535249726808185
eye,0.008444746288586526,0.015349757166376333,0.0011458511075027446,-0.01220119303532666,0.010335946147125567,0.017550308513596492,-0.0069933133434284325,0.0007329906673169587,0.02659114986728255,0.01952030755706681
reading,0.01312728722806233,-0.00957722571162688,0.01023238571778664,-0.036989025052640456,0.017684113148952765,-0.04208311545428331,0.07225533240258723,0.0048853110289911695,-0.025410895170034285,0.007568325042749923
engaged,0.06502495584360542,-0.014859953701739283,-0.05410616419275168,0.010612732110927881,-0.001143940060026454,-0.0024742974615111026,-0.02646528627460643,-0.004057482598658345,-0.029654771371883784,0.02635332711503089
visit,0.02393174422357877,0.008668495145739091,0.0018724059314027225,-0.0017125778747356895,0.00981305224758229,-0.03315559818139245,-0.0056499358381641865,-0.001533170084849906,-0.005707241864972889,-0.0022047435210972234
stones,-0.011229113086974088,0.007385746728315661,-0.0009387609018745515,-0.020980049073871812,0.018789665949563165,0.06005288901392921,-0.03186074655438046,0.030997161838585415,0.0013960033992321706,0.026780175788921428
form,0.004216727362385707,0.016864796755759262,-0.040014166491925254,-0.0021493240798154353,-0.012535678561999764,-0.01407346738977888,-0.024627430103231648,-0.014743165673298309,0.0185101097663223,-0.0006388993991213078
thirty,0.018667188387664232,0.04134881430567833,0.015222383904662778,-0.014910570122724504,-0.0015129799836945891,-0.007528907877769008,-0.00162100684423832,0.03570917663103463,0.013235859494076574,-0.01029540616506016
profound,0.03222917739236881,0.014472668399292253,-0.011431345931842866,-0.02067961249481985,-0.004429202967077858,-0.00670496571041279,-0.015836261276949277,0.014543058146045009,0.0077707125029572955,0.004325282248794659
drop,-0.00725048755929482,0.05707389349420782,-0.04657559942841882,-0.00621825955648241,0.01525105039692204,0.0193210263064794,-0.026189277093926,-0.006140718003533914,0.001705789665467302,0.03244131766351149
clearly,0.028721702417730886,-0.01664287712676527,-0.01272091895442349,-0.02751188126238784,-0.020480522485105585,-0.01350263081580266,0.00027658115906693305,0.005547625783927529,-0.012038586324049926,0.01331970312153037
fish,-0.04834487349721495,-0.01256307567015809,0.012965531564773326,0.02132191659906553,0.04511761357178378,0.030085475983525265,0.01570477779864574,-0.06564194830625539,0.04202959783727267,-0.034180983342387256
slipped,0.006254681032326945,0.0043770187701067465,0.007716486824064619,-0.020901633980331163,0.007521409286975833,-0.003841713348487122,-0.002241331954803636,0.0030251291769059063,0.0070750289734965695,0.01827535401165347
somebody,0.007094920510384222,0.02432941578575498,0.010739040153792337,-0.04402333348698011,0.03555658190325351,-0.034390637723299936,0.05487509554202916,-0.0652101364054892,-0.0378655664570199,0.017019281455081164
played,0.021204659306490865,0.016454834116914986,0.01346336247238268,0.016666769039640428,0.019314744042799058,0.006558913319497904,0.00020356532407279286,0.021132741896403157,-0.014861315919989813,0.008425001518330054
dressing,0.008647933692379196,-0.0015102698605553638,0.0635169017207764,0.05349080675583862,0.048915153729005734,0.015993041889695685,0.017853349173600326,-0.04415454338574591,0.029516736503034602,0.028622115077747437
explain,0.053184752942094536,-0.01289483075310827,-0.025505158024015078,-0.0002988016388343495,-0.010749521234946057,0.020779776155334103,-0.029262960837816418,-0.012594130109914824,-0.0029919199985524157,-0.00447070798558785
decided,0.03340355660574174,-0.014790629309626937,-0.008978489900290999,-0.006724177826521257,-0.014848617735019528,0.0017128020898499467,0.006301093990731757,0.00991951399073945,0.0023696876462563628,0.0111386288679717
shade,-0.008115438623185877,0.028846768066194392,-0.005031292019523067,-0.010502324258598483,-0.020609293055192587,0.002922254682042979,-0.013247157650443882,0.024575185935142036,0.014676226035198808,0.028111371496118958
glance,0.0230598774011865,-0.0043782516658110015,-0.020645764523462232,-0.004914628873606937,-0.00336218588951926,-0.00750472644504609,-0.03384271302305621,-0.018113768101546503,0.004345992835897317,0.0008059820638280643
sounded,0.017083965233223884,0.014679752256645449,0.01356144122352641,-0.024639374670182766,0.011495419665144863,0.00672048746871442,-0.01479665621455619,-0.016138242900120888,-0.014849807391567644,0.020110529524763356
general,0.02239541135119369,0.023543477737936257,-0.009389868750878971,-0.009507486962377153,-0.015120975107651629,-0.008583265367636405,0.010130202145673547,0.01845983242798664,0.005209694388891809,-0.024623330988531717
plain,0.014947519141829154,0.005080521084300501,0.01745893008419354,0.03186959923866204,0.023800821831496424,0.005914163983206985,-0.04713755919039859,0.08169605908979727,-0.05168608008341908,0.00016743892782017055
carried,0.005277566284986425,0.020369073572694768,-0.01270255422839395,-0.022836369143574998,0.006783531471716589,-0.011870700798320357,-0.021684040485004802,0.012600098062597315,0.014562039634165911,0.00626819059949204
touched,0.003071467359011372,-0.0011922930409004838,0.009999731504164182,-0.027970336344460053,-0.005902625055089635,0.02903358251496951,-0.023152118379121633,-0.024848444429845736,-0.02256569324623742,-0.022080448659772472
knowing,0.014744054681135453,-0.01354217885900104,-0.002230924313796602,-0.01831683141875395,0.014662117091176666,-0.01577403700607005,0.04797315327131318,0.016370405306436967,0.00849586139939702,0.04968897127886937
company,0.008311308070901788,0.0071204479328327705,-0.0010642450057030948,0.006336849753983043,0.02555421130659032,-0.01664106229936227,-0.05438172647841903,0.0011380848659369466,0.056017623996919806,0.032057015271553274
ones,0.042970727918928746,-0.0038441602810888745,-0.012605830567941963,-0.02805589528762288,0.02125162007775913,-0.032963991923606155,0.04933349014673489,0.019469731694729403,-0.028297612277481444,0.0057584533002642485
arm,0.017949290690868296,0.01425287623038496,0.01452925150694437,-0.06371435732920187,0.026072670915263822,0.025360475477084005,0.026282158029492117,-0.004832055627650102,-0.0038339170311980277,-0.030388344444007807
pointed,0.005017235673157031,0.0386083111050403,0.030887120573967246,-0.028534118914592184,0.012628976913187555,0.053834663441496254,-0.012943960959989193,0.01420357088663491,-0.010755808103618066,0.004885441999134443
example,0.022849470603164813,0.0037840246062304543,0.013635960798406541,0.00528947905682672,-0.013597715683112072,-0.030247875631445077,0.0006675921612363121,0.004096674488374391,0.0024184420266015845,0.02792410695832174
